year,state_fips,state_abbr,state_name,observed_majority_cell_count,observed_majority_area_km2,rasterized_state_area_km2,state_land_area_km2,observed_majority_share_state_area,majority_dominant_code,majority_dominant_label,majority_dominant_slug,majority_dominant_cell_count,majority_dominant_area_km2,majority_dominant_share_observed,majority_dominant_share_state_area,majority_cells_agriculture,majority_cells_commercial,majority_cells_governmental,majority_cells_industrial,majority_cells_no_classified_land_use_record,majority_cells_recreational,majority_cells_residential_income,majority_cells_residential_owned,majority_cells_vacant_land,majority_area_km2_agriculture,majority_area_km2_commercial,majority_area_km2_governmental,majority_area_km2_industrial,majority_area_km2_no_classified_land_use_record,majority_area_km2_recreational,majority_area_km2_residential_income,majority_area_km2_residential_owned,majority_area_km2_vacant_land,majority_share_observed_agriculture,majority_share_observed_commercial,majority_share_observed_governmental,majority_share_observed_industrial,majority_share_observed_recreational,majority_share_observed_residential_income,majority_share_observed_residential_owned,majority_share_observed_vacant_land,majority_share_state_area_agriculture,majority_share_state_area_commercial,majority_share_state_area_governmental,majority_share_state_area_industrial,majority_share_state_area_no_classified_land_use_record,majority_share_state_area_recreational,majority_share_state_area_residential_income,majority_share_state_area_residential_owned,majority_share_state_area_vacant_land
1955,30,MT,Montana,46143,2883.9375,380841.625,376973.673895,0.007572537534467247,RO,Residential-Owned,residential_owned,37853,2365.8125,0.8203411134950047,0.006212063873007579,241.0,5795.0,200.0,89.0,6047323.0,112.0,1312.0,37853.0,541.0,15.0625,362.1875,12.5,5.5625,377957.6875,7.0,82.0,2365.8125,33.8125,0.005222894046767657,0.1255878464772555,0.004334351906031251,0.0019287865981839065,0.0024272370673775003,0.028433348503565003,0.8203411134950047,0.011724421905814533,3.955056120769362e-05,0.0009510186813219275,3.28220424960113e-05,1.460580891072503e-05,0.9924274624655327,1.8380343797766328e-05,0.00021531259877383415,0.006212063873007579,8.878362495171057e-05
1955,31,NE,Nebraska,72610,4538.125,200337.625,198957.373531,0.022652384942668656,RO,Residential-Owned,residential_owned,46004,2875.25,0.6335766423357664,0.014352021992873281,7669.0,16069.0,718.0,82.0,3132792.0,260.0,1189.0,46004.0,619.0,479.3125,1004.3125,44.875,5.125,195799.5,16.25,74.3125,2875.25,38.6875,0.1056190607354359,0.22130560528852775,0.009888445117752376,0.0011293210301611348,0.003580773998071891,0.016375154937336454,0.6335766423357664,0.00852499655694808,0.0023925236210621944,0.005013099760966019,0.00022399686529177932,2.5581814699061148e-05,0.9773476150573314,8.111307099702316e-05,0.00037093631313638665,0.014352021992873281,0.00019311150364291282
1955,32,NV,Nevada,6446,402.875,286372.5,284537.264244,0.0014068215348889996,RO,Residential-Owned,residential_owned,3172,198.25,0.4920881166614955,0.0006922801595823622,27.0,1852.0,89.0,36.0,4575514.0,59.0,1065.0,3172.0,146.0,1.6875,115.75,5.5625,2.25,285969.625,3.6875,66.5625,198.25,9.125,0.004188644120384734,0.28730995966490847,0.013807012100527458,0.005584858827179647,0.009152963077877753,0.16521874030406453,0.4920881166614955,0.0226497052435619,5.892674750543436e-06,0.00040419383844468305,1.9424001955495027e-05,7.856899667391247e-06,0.998593178465111,1.2876585566002322e-05,0.00023243328182699107,0.0006922801595823622,3.186409309553117e-05
1955,33,NH,New Hampshire,37663,2353.9375,24037.625,23190.113978,0.09792720786683376,RO,Residential-Owned,residential_owned,28385,1774.0625,0.7536574356795794,0.07380356836417908,605.0,3187.0,1034.0,37.0,346939.0,92.0,3427.0,28385.0,896.0,37.8125,199.1875,64.625,2.3125,21683.6875,5.75,214.1875,1774.0625,56.0,0.01606351060722725,0.08461885670286488,0.027453999946897487,0.0009823965164750552,0.0024427156625866234,0.09099115843135172,0.7536574356795794,0.02378992645301755,0.0015730547423050323,0.008286488369795269,0.002688493559575873,9.62033478765061e-05,0.9020727921331663,0.00023920832444969086,0.008910510085750984,0.07380356836417908,0.002329681072901337
1955,34,NJ,New Jersey,87606,5475.375,20114.875,19048.737655,0.27220527097483826,RO,Residential-Owned,residential_owned,67703,4231.4375,0.7728123644499235,0.2103635990777969,738.0,11386.0,3184.0,1.0,234232.0,9.0,3358.0,67703.0,1227.0,46.125,711.625,199.0,0.0625,14639.5,0.5625,209.875,4231.4375,76.6875,0.0084240805424286,0.12996826701367487,0.03634454261123667,1.1414743282423579e-05,0.0001027326895418122,0.038330707942378375,0.7728123644499235,0.01400589000753373,0.00229307912676564,0.0353780473405875,0.009893176069948235,3.107153288300325e-06,0.7277947290251617,2.7964379594702925e-05,0.010433820742112491,0.2103635990777969,0.0038124770847444986
1955,35,NM,New Mexico,14795,924.6875,314919.6875,314198.560935,0.0029362645039459467,RO,Residential-Owned,residential_owned,8939,558.6875,0.6041906049340994,0.0017740634268856247,144.0,2891.0,90.0,14.0,5023920.0,38.0,1751.0,8939.0,928.0,9.0,180.6875,5.625,0.875,313995.0,2.375,109.4375,558.6875,58.0,0.009733017911456573,0.1954038526529233,0.006083136194660358,0.0009462656302805002,0.002568435282189929,0.11835079418722541,0.6041906049340994,0.06272389320716458,2.8578715009680047e-05,0.0005737573964790626,1.786169688105003e-05,2.7784861814966712e-06,0.9970637354960541,7.541605349776679e-06,0.00034750923598576226,0.0017740634268856247,0.00018417394117349365
1955,36,NY,New York,292196,18262.25,126944.1875,122049.520861,0.14386046623836163,RO,Residential-Owned,residential_owned,147943,9246.4375,0.506314254815261,0.07283860476085209,5672.0,88984.0,3796.0,1443.0,1738911.0,2660.0,36334.0,147943.0,5364.0,354.5,5561.5,237.25,90.1875,108681.9375,166.25,2270.875,9246.4375,335.25,0.019411627811469014,0.3045353119139208,0.012991279825870306,0.004938465961204124,0.009103478487042944,0.12434804035647305,0.506314254815261,0.01835754082875878,0.00279256582740348,0.04381059195798154,0.001868931572782724,0.0007104500156811039,0.8561395337616383,0.001309630659536893,0.017888767061508822,0.07283860476085209,0.0026409243826149976
1955,37,NC,North Carolina,248614,15538.375,128541.5625,125933.025759,0.12088210768404188,RO,Residential-Owned,residential_owned,204212,12763.25,0.8214018518667493,0.0992927871092278,4960.0,23053.0,1845.0,262.0,1808051.0,767.0,7645.0,204212.0,5870.0,310.0,1440.8125,115.3125,16.375,113003.1875,47.9375,477.8125,12763.25,366.875,0.01995060616055411,0.09272607335065604,0.007421142815770632,0.0010538425028357213,0.0030851038155534282,0.030750480664805683,0.8214018518667493,0.023610898823075127,0.0024116713222620116,0.01120892318389237,0.0008970833849946394,0.00012739070290980787,0.8791178923159582,0.000372933851648178,0.0037171829150590883,0.0992927871092278,0.0028541352140479853
1955,38,ND,North Dakota,5200,325.0,183109.375,178698.456949,0.0017748954688966635,RO,Residential-Owned,residential_owned,3867,241.6875,0.7436538461538461,0.001319907841966038,40.0,723.0,60.0,9.0,2924550.0,10.0,252.0,3867.0,239.0,2.5,45.1875,3.75,0.5625,182784.375,0.625,15.75,241.6875,14.9375,0.007692307692307693,0.13903846153846153,0.011538461538461539,0.0017307692307692308,0.0019230769230769232,0.04846153846153846,0.7436538461538461,0.04596153846153846,1.3653042068435874e-05,0.00024677873538697843,2.047956310265381e-05,3.0719344653980713e-06,0.9982251045311034,3.4132605171089685e-06,8.6014165031146e-05,0.001319907841966038,8.157692635890435e-05
1955,39,OH,Ohio,278740,17421.25,106857.1875,105823.700104,0.16303302012323692,RO,Residential-Owned,residential_owned,167846,10490.375,0.6021597187343044,0.09817191754181252,21177.0,58738.0,5654.0,474.0,1430975.0,1024.0,13319.0,167846.0,10508.0,1323.5625,3671.125,353.375,29.625,89435.9375,64.0,832.4375,10490.375,656.75,0.07597402597402597,0.21072684221855492,0.020284135753749013,0.001700509435316065,0.003673674391906436,0.047782880103322094,0.6021597187343044,0.03769821338882112,0.0123862749054667,0.03435543350792383,0.003306983912523432,0.0002772391889876383,0.836966979876763,0.0005989302310619022,0.007790187253431127,0.09817191754181252,0.006146053582029754
1955,40,OK,Oklahoma,56356,3522.25,181039.4375,177664.190465,0.019455705611104764,C,Commercial,commercial,38475,2404.6875,0.6827134644048548,0.013282672180198307,439.0,38475.0,171.0,126.0,2840275.0,184.0,1682.0,14622.0,657.0,27.4375,2404.6875,10.6875,7.875,177517.1875,11.5,105.125,913.875,41.0625,0.007789765064944283,0.6827134644048548,0.0030342820640215772,0.002235786784015899,0.00326495847824544,0.029845979132656682,0.25945773298317837,0.011658031088082901,0.00015155537588322433,0.013282672180198307,5.9034098578659136e-05,4.3498809479011994e-05,0.9805442943888952,6.352207098522386e-05,0.0005806745836801442,0.005047933271445345,0.00022681522085484827
1955,41,OR,Oregon,70815,4425.9375,251335.6875,248628.426864,0.017609665957207133,RO,Residential-Owned,residential_owned,52008,3250.5,0.7344206735861046,0.012932902733918358,5544.0,6823.0,721.0,86.0,3950556.0,381.0,2913.0,52008.0,2339.0,346.5,426.4375,45.0625,5.375,246909.75,23.8125,182.0625,3250.5,146.1875,0.078288498199534,0.0963496434371249,0.010181458730494952,0.001214431970627692,0.005380216055920356,0.041135352679517054,0.7344206735861046,0.033029725340676414,0.0013786343015852057,0.0016966850360237839,0.00017929208720110628,2.138574133050644e-05,0.9823903340427929,9.474380752235992e-05,0.0007243798197182006,0.012932902733918358,0.0005816424299076111
1955,42,PA,Pennsylvania,245544,15346.5,117341.1875,115881.934065,0.13078527946549032,RO,Residential-Owned,residential_owned,160017,10001.0625,0.6516836086404066,0.0852306228791148,11463.0,46596.0,3337.0,722.0,1631915.0,1705.0,17264.0,160017.0,4440.0,716.4375,2912.25,208.5625,45.125,101994.6875,106.5625,1079.0,10001.0625,277.5,0.046684097351187566,0.1897663962467012,0.01359023230052455,0.0029404098654416317,0.0069437656794708895,0.07030919102075392,0.6516836086404066,0.018082298895513636,0.006105592718669222,0.02481865116628379,0.0017774023294250367,0.0003845623259948686,0.8692147205345097,0.0009081423349324805,0.009195407196641844,0.0852306228791148,0.0023648985144282776
1955,44,RI,Rhode Island,14079,879.9375,2842.3125,2677.759219,0.3095850649779009,C,Commercial,commercial,5170,323.125,0.3672135805099794,0.11368384018294962,399.0,5170.0,573.0,1.0,31398.0,0.0,2469.0,4817.0,650.0,24.9375,323.125,35.8125,0.0625,1962.375,0.0,154.3125,301.0625,40.625,0.02834008097165992,0.3672135805099794,0.04069891327509056,7.102777185879679e-05,0.0,0.17536756871936926,0.3421407770438241,0.046168051708217916,0.008773665809090309,0.11368384018294962,0.012599775710798865,2.1989137366141125e-05,0.690414935022099,0.0,0.05429118015700244,0.1059216746927018,0.014292939287991732
1955,45,SC,South Carolina,72075,4504.6875,80573.5,77866.132568,0.055907804675234415,RO,Residential-Owned,residential_owned,56326,3520.375,0.781491501907735,0.04369147424401323,3424.0,7597.0,326.0,34.0,1217101.0,131.0,1851.0,56326.0,2386.0,214.0,474.8125,20.375,2.125,76068.8125,8.1875,115.6875,3520.375,149.125,0.04750607006590357,0.10540409295872355,0.004523066250433576,0.00047173083593479015,0.0018175511619840444,0.025681581685744016,0.781491501907735,0.03310440513354145,0.0026559600861325375,0.005892911441106567,0.0002528747044623853,2.63734354347273e-05,0.9440921953247656,0.0001016152953514493,0.0014358008526376537,0.04369147424401323,0.0018507946160958627
1955,46,SD,South Dakota,19700,1231.25,199727.6875,196345.992286,0.006164643547480116,RO,Residential-Owned,residential_owned,14415,900.9375,0.7317258883248731,0.004510829275986085,168.0,4133.0,38.0,27.0,3175943.0,17.0,226.0,14415.0,676.0,10.5,258.3125,2.375,1.6875,198496.4375,1.0625,14.125,900.9375,42.25,0.008527918781725888,0.2097969543147208,0.0019289340101522842,0.0013705583756345179,0.0008629441624365482,0.011472081218274111,0.7317258883248731,0.03431472081218274,5.2571579491200985e-05,0.0012933234406972242,1.1891190599200224e-05,8.449003846800159e-06,0.9938353564525199,5.3197431628001e-06,7.072129145840133e-05,0.004510829275986085,0.00021153802223840398
1955,47,TN,Tennessee,141709,8856.8125,109112.375,106791.646253,0.08117147573774286,C,Commercial,commercial,72798,4549.875,0.5137147252468086,0.04169898235649256,1409.0,72798.0,282.0,233.0,1604089.0,204.0,5414.0,59697.0,1672.0,88.0625,4549.875,17.625,14.5625,100255.5625,12.75,338.375,3731.0625,104.5,0.009942911177130599,0.5137147252468086,0.0019899935783895166,0.0016442145523572955,0.0014395698226647565,0.038205054019151925,0.42126470442949987,0.011798827173997417,0.0008070807733769886,0.04169898235649256,0.00016153071546650872,0.00013346332164431395,0.9188285242622571,0.00011685200693321908,0.0031011606153747455,0.03419467773476657,0.0009577282136879525
1955,48,TX,Texas,201063,12566.4375,687683.875,676680.588914,0.01827356719684608,RO,Residential-Owned,residential_owned,126917,7932.3125,0.6312300124836494,0.011534824049785957,22094.0,40219.0,832.0,301.0,10801879.0,263.0,7237.0,126917.0,3200.0,1380.875,2513.6875,52.0,18.8125,675117.4375,16.4375,452.3125,7932.3125,200.0,0.10988595614309943,0.20003183081919598,0.004138006495476542,0.0014970432153106241,0.001308047726334532,0.035993693518946795,0.6312300124836494,0.0159154095979867,0.0020080084035706087,0.003655295101982724,7.561613975607615e-05,2.7356319791561203e-05,0.981726432803154,2.39026980238558e-05,0.0006577331771811575,0.011534824049785957,0.00029083130675413904
1955,49,UT,Utah,17961,1122.5625,219889.375,213355.058738,0.005105123883316327,C,Commercial,commercial,8494,530.875,0.47291353488113136,0.002414282181665212,128.0,8494.0,130.0,148.0,3500269.0,21.0,1903.0,6680.0,457.0,8.0,530.875,8.125,9.25,218766.8125,1.3125,118.9375,417.5,28.5625,0.007126551973720839,0.47291353488113136,0.007237904348310228,0.008240075719614721,0.0011691999331885753,0.1059517844218028,0.37191693112855634,0.025444017593675185,3.638193068673736e-05,0.002414282181665212,3.695039835371764e-05,4.206660735654008e-05,0.9948948761166837,5.968910503292849e-06,0.0005408969851317282,0.0018986820077141063,0.000129894861904992
1955,50,VT,Vermont,4888,305.5,24901.875,23873.081385,0.012268152498556836,RO,Residential-Owned,residential_owned,3671,229.4375,0.7510229132569558,0.009213663629746755,121.0,579.0,14.0,18.0,393542.0,21.0,387.0,3671.0,77.0,7.5625,36.1875,0.875,1.125,24596.375,1.3125,24.1875,229.4375,4.8125,0.024754500818330607,0.11845335515548282,0.0028641571194762683,0.0036824877250409165,0.004296235679214402,0.07917348608837971,0.7510229132569558,0.015752864157119476,0.00030369199106492986,0.0014532038250131766,3.513791632156213e-05,4.51773209848656e-05,0.9877318475014432,5.2706874482343194e-05,0.0009713124011746104,0.009213663629746755,0.00019325853976859172
1955,51,VA,Virginia,145096,9068.5,104804.4375,102258.180558,0.08652782474024537,RO,Residential-Owned,residential_owned,113361,7085.0625,0.7812827369465734,0.06760269573509232,7761.0,15446.0,1410.0,213.0,1531775.0,391.0,3610.0,113361.0,2904.0,485.0625,965.375,88.125,13.3125,95735.9375,24.4375,225.625,7085.0625,181.5,0.05348872470640128,0.1064536582676297,0.009717704140706843,0.001467993604234438,0.002694767602139273,0.024880079395710426,0.7812827369465734,0.02001433533660473,0.004628262996974723,0.009211203485539436,0.0008408518007646384,0.00012702229330699858,0.9134721752597547,0.00023317237879359832,0.002152819149475422,0.06760269573509232,0.001731796900298234
1955,53,WA,Washington,99839,6239.9375,175329.5625,172117.960159,0.03558976256499813,RO,Residential-Owned,residential_owned,69485,4342.8125,0.6959705125251655,0.024769425293010697,3778.0,15311.0,1176.0,324.0,2705434.0,908.0,5199.0,69485.0,3658.0,236.125,956.9375,73.5,20.25,169089.625,56.75,324.9375,4342.8125,228.625,0.037840923887458806,0.15335690461643245,0.011778964132252927,0.0032452248119472353,0.009094642374222498,0.052073838880597766,0.6959705125251655,0.036638988771922794,0.001346749496394825,0.005457935823001896,0.0004192105367285109,0.00011549678052724281,0.9644102374350019,0.0003236761627121496,0.0018532955616084423,0.024769425293010697,0.0013039729110143647
1955,54,WV,West Virginia,66927,4182.9375,62755.25,62266.296765,0.0666547818708395,RO,Residential-Owned,residential_owned,51020,3188.75,0.7623231281844398,0.050812481824229844,5810.0,5294.0,43.0,16.0,937157.0,37.0,2677.0,51020.0,2030.0,363.125,330.875,2.6875,1.0,58572.3125,2.3125,167.3125,3188.75,126.875,0.08681100303315553,0.07910111016480643,0.0006424910723624248,0.00023906644553020454,0.000552841155288598,0.03999880466777235,0.7623231281844398,0.030331555276644703,0.005786368471163767,0.005272467243776417,4.2825102282279174e-05,1.5934921779452715e-05,0.9333452181291605,3.6849506614984405e-05,0.0026661116002246825,0.050812481824229844,0.002021743200768063
1955,55,WI,Wisconsin,23625,1476.5625,145339.375,140292.246684,0.010159411377680687,RO,Residential-Owned,residential_owned,14905,931.5625,0.6308994708994708,0.0064095672628288105,667.0,4183.0,470.0,99.0,2301805.0,79.0,2578.0,14905.0,644.0,41.6875,261.4375,29.375,6.1875,143862.8125,4.9375,161.125,931.5625,40.25,0.028232804232804234,0.17705820105820105,0.019894179894179895,0.004190476190476191,0.003343915343915344,0.10912169312169312,0.6308994708994708,0.02725925925925926,0.0002868286725465828,0.0017988071023423626,0.0002021131575665576,4.257277148742383e-05,0.9898405886223193,3.397221159097457e-05,0.0011086121706523095,0.0064095672628288105,0.00027693802866566615
1955,56,WY,Wyoming,17318,1082.375,253325.125,251458.712277,0.004272671334910029,RO,Residential-Owned,residential_owned,13895,868.4375,0.8023443815683104,0.0034281538398530345,274.0,2375.0,20.0,35.0,4035884.0,99.0,489.0,13895.0,131.0,17.125,148.4375,1.25,2.1875,252242.75,6.1875,30.5625,868.4375,8.1875,0.01582168841667629,0.13714054740732187,0.0011548677676406051,0.002021018593371059,0.005716595449820995,0.028236516918812796,0.8023443815683104,0.007564383878045964,6.760087456781083e-05,0.000585956485761134,4.93437040640955e-06,8.635148211216713e-06,0.99572732866509,2.4425133511727272e-05,0.00012064535643671349,0.0034281538398530345,3.232012616198255e-05
1960,01,AL,Alabama,150463,9403.9375,133891.25,131175.460655,0.07023563899806747,RO,Residential-Owned,residential_owned,114091,7130.6875,0.7582661518114088,0.053257307703079924,602.0,27263.0,455.0,87.0,1991797.0,391.0,2590.0,114091.0,4984.0,37.625,1703.9375,28.4375,5.4375,124487.3125,24.4375,161.875,7130.6875,311.5,0.004000983630527107,0.18119404770608055,0.0030239992556309525,0.0005782152422854788,0.002598645514179566,0.017213534224360807,0.7582661518114088,0.03312442261552674,0.00028101164191087917,0.012726279723282889,0.0002123925200489203,4.0611317020343e-05,0.9297643610019325,0.00018251752821786337,0.0012090035756630849,0.053257307703079924,0.002326514988843558
1960,04,AZ,Arizona,24639,1539.9375,295234.5625,294360.991275,0.005215979751693198,C,Commercial,commercial,12236,764.75,0.4966110637607046,0.002590313253042655,627.0,12236.0,748.0,187.0,4699114.0,176.0,1214.0,9139.0,312.0,39.1875,764.75,46.75,11.6875,293694.625,11.0,75.875,571.1875,19.5,0.025447461341775234,0.4966110637607046,0.03035837493404765,0.007589593733511912,0.007143147043305329,0.049271480173708346,0.3709160274361784,0.012662851576768538,0.00013273344309069505,0.002590313253042655,0.00015834866895030286,3.9587167237575715e-05,0.9947840202483068,3.725851034124773e-05,0.0002569990429220156,0.0019346904886855855,6.604917742312099e-05
1960,05,AR,Arkansas,56198,3512.375,137782.4375,134660.850501,0.02549218219484613,RO,Residential-Owned,residential_owned,49442,3090.125,0.8797821986547564,0.022427568099889363,17.0,4400.0,83.0,28.0,2148321.0,115.0,1416.0,49442.0,697.0,1.0625,275.0,5.1875,1.75,134270.0625,7.1875,88.5,3090.125,43.5625,0.00030250186839389303,0.07829460123136055,0.0014769208868643012,0.0004982383714722944,0.0020463361685469235,0.02519662621445603,0.8797821986547564,0.012402576604149614,7.711432743378488e-06,0.0019959002394626672,3.7649936335318496e-05,1.2701183342035156e-05,0.9745078178051538,5.2165574440501534e-05,0.0006423169861543494,0.022427568099889363,0.000316168742478518
1960,06,CA,California,223697,13981.0625,409818.125,403671.196038,0.034115285896640125,RO,Residential-Owned,residential_owned,87546,5471.625,0.39135974107833366,0.013351349455322407,4408.0,83105.0,1500.0,1312.0,6333393.0,1409.0,39199.0,87546.0,5218.0,275.5,5194.0625,93.75,82.0,395837.0625,88.0625,2449.9375,5471.625,326.125,0.019705226265886444,0.3715069938354113,0.006705498956177329,0.005865076420336437,0.006298698686169238,0.17523256905546342,0.39135974107833366,0.0233261957022222,0.0006722494277186984,0.012674067307296377,0.00022876001396961152,0.0002000887588854202,0.9658847141033599,0.0002148819064554551,0.005978109191729868,0.013351349455322407,0.0007957798352622886
1960,08,CO,Colorado,60327,3770.4375,269598.0,268418.746964,0.013985406049006298,RO,Residential-Owned,residential_owned,40882,2555.125,0.6776733469259204,0.00947753692534811,2317.0,10805.0,1082.0,274.0,4253241.0,418.0,3096.0,40882.0,1453.0,144.8125,675.3125,67.625,17.125,265827.5625,26.125,193.5,2555.125,90.8125,0.03840734662754654,0.17910719909824788,0.017935584398362257,0.00454191323951133,0.0069289041391085255,0.0513203043413397,0.6776733469259204,0.024085401229963367,0.000537142337851171,0.002504886905689211,0.0002508364305373185,6.352050089392355e-05,0.9860145939509937,9.690353786007315e-05,0.0007177352947722165,0.00947753692534811,0.0003368441160542734
1960,09,CT,Connecticut,73872,4617.0,12924.5,12541.688516,0.3572285194785098,RO,Residential-Owned,residential_owned,37013,2313.3125,0.5010423435131037,0.17898661456922899,674.0,21815.0,2134.0,15.0,132920.0,113.0,10548.0,37013.0,1560.0,42.125,1363.4375,133.375,0.9375,8307.5,7.0625,659.25,2313.3125,97.5,0.009123889971843189,0.295308100498159,0.02888780593458956,0.00020305393112410655,0.0015296729478016028,0.14278752436647174,0.5010423435131037,0.02111760883690708,0.0032593137065263646,0.10549247553096831,0.010319548144995938,7.25366551897559e-05,0.6427714805214902,0.0005464428024294943,0.05100777592943634,0.17898661456922899,0.007543812139734612
1960,10,DE,Delaware,10571,660.6875,5207.0625,5046.731558,0.12688295944210387,RO,Residential-Owned,residential_owned,9350,584.375,0.8844953173777316,0.1122273834815695,43.0,633.0,27.0,0.0,72742.0,0.0,344.0,9350.0,174.0,2.6875,39.5625,1.6875,0.0,4546.375,0.0,21.5,584.375,10.875,0.004067732475640904,0.059880805978620756,0.0025541576009838235,0.0,0.0,0.032541859805127235,0.8844953173777316,0.016460126761895753,0.0005161259347280737,0.007597853876345828,0.0003240790752943718,0.0,0.8731170405578961,0.0,0.0041290074778245894,0.1122273834815695,0.0020885095963415075
1960,11,DC,District of Columbia,1942,121.375,176.75,158.316124,0.6867043847241867,C,Commercial,commercial,533,33.3125,0.2744593202883625,0.18847241867043849,0.0,533.0,274.0,2.0,886.0,62.0,430.0,527.0,114.0,0.0,33.3125,17.125,0.125,55.375,3.875,26.875,32.9375,7.125,0.0,0.2744593202883625,0.141091658084449,0.0010298661174047373,0.03192584963954686,0.22142121524201855,0.2713697219361483,0.05870236869207003,0.0,0.18847241867043849,0.09688826025459689,0.0007072135785007072,0.3132956152758133,0.021923620933521924,0.15205091937765206,0.18635077793493635,0.04031117397454031
1960,12,FL,Florida,137222,8576.375,150864.625,138958.484319,0.0568481511156111,RO,Residential-Owned,residential_owned,91795,5737.1875,0.6689525003279357,0.03802871282780838,1010.0,23285.0,2959.0,1254.0,2276612.0,1566.0,12244.0,91795.0,3109.0,63.125,1455.3125,184.9375,78.375,142288.25,97.875,765.25,5737.1875,194.3125,0.007360335806211832,0.16968853390855693,0.02156359767384239,0.009138476337613503,0.011412164230225475,0.08922767486263136,0.6689525003279357,0.022656716852982758,0.00041842148217317344,0.009646479418220142,0.001225850659158832,0.0005195054838070887,0.9431518488843889,0.0006487604367160294,0.005072428344285481,0.03802871282780838,0.0012879924634419766
1960,13,GA,Georgia,168464,10529.0,152571.75,149486.234922,0.06901015423890727,RO,Residential-Owned,residential_owned,125628,7851.75,0.745726089847089,0.05146267248032483,981.0,28895.0,2118.0,218.0,2272684.0,521.0,4277.0,125628.0,5826.0,61.3125,1805.9375,132.375,13.625,142042.75,32.5625,267.3125,7851.75,364.125,0.005823202583341248,0.1715203248171716,0.012572419033146548,0.0012940450185202773,0.003092648874536993,0.025388213505556083,0.745726089847089,0.03458305632063824,0.00040186010844078275,0.011836644070740488,0.0008676245766336166,8.930224632017395e-05,0.9309898457610928,0.00021342417583858087,0.0017520445298687339,0.05146267248032483,0.002386582050740062
1960,16,ID,Idaho,34892,2180.75,216441.875,214049.923496,0.010075453282780885,RO,Residential-Owned,residential_owned,24355,1522.1875,0.6980110053880546,0.00703277727565426,587.0,8563.0,112.0,8.0,3428178.0,17.0,467.0,24355.0,783.0,36.6875,535.1875,7.0,0.5,214261.125,1.0625,29.1875,1522.1875,48.9375,0.016823340593832396,0.24541442164392985,0.0032099048492491115,0.00022927891780350797,0.00048721770033245443,0.013384156826779778,0.6980110053880546,0.022440674080018343,0.00016950278221346954,0.0024726615401941053,3.234124635078124e-05,2.310089025055803e-06,0.9899245467172191,4.908939178243581e-06,0.0001348514468376325,0.00703277727565426,0.00022609996332733671
1960,17,IL,Illinois,95123,5945.1875,145911.25,143778.461053,0.040745230405469075,C,Commercial,commercial,56194,3512.125,0.590750922489829,0.024070282449091485,1200.0,56194.0,66.0,5.0,2239457.0,43.0,7578.0,27945.0,2092.0,75.0,3512.125,4.125,0.3125,139966.0625,2.6875,473.625,1746.5625,130.75,0.012615245524216015,0.590750922489829,0.0006938385038318808,5.256352301756673e-05,0.00045204629795107386,0.07966527548542414,0.29377753014518043,0.02199257803054992,0.0005140110855057441,0.024070282449091485,2.8270609702815923e-05,2.1417128562739336e-06,0.9592547695945309,1.841873056395583e-05,0.003245980004968774,0.011970033153715014,0.0008960926590650139
1960,18,IN,Indiana,222422,13901.375,93727.5,92788.998225,0.14831692939638846,RO,Residential-Owned,residential_owned,185829,11614.3125,0.8354794040157898,0.12391573977754661,13102.0,12902.0,1579.0,1707.0,1277218.0,2342.0,4546.0,185829.0,415.0,818.875,806.375,98.6875,106.6875,79826.125,146.375,284.125,11614.3125,25.9375,0.058906043466923234,0.05800685184019566,0.00709911789301418,0.007674600534119827,0.010529533948979868,0.02043862567551771,0.8354794040157898,0.0018658226254597116,0.008736763489904244,0.008603398148889066,0.0010529193673148223,0.0011382731855645355,0.8516830706036115,0.0015617081432877224,0.0030313942012749726,0.12391573977754661,0.0002767330826064922
1960,19,IA,Iowa,179942,11246.375,145744.0625,144659.688848,0.07716523614812781,RO,Residential-Owned,residential_owned,139078,8692.375,0.7729046025941693,0.05964136617915396,7021.0,25062.0,765.0,386.0,2151963.0,656.0,4405.0,139078.0,2569.0,438.8125,1566.375,47.8125,24.125,134497.6875,41.0,275.3125,8692.375,160.5625,0.039018128063487124,0.13927821186826866,0.004251369885852108,0.002145135654822109,0.0036456191439463827,0.02448011025774972,0.7729046025941693,0.014276822531704661,0.003010843066076877,0.01074743610910393,0.00032805796119481713,0.00016552989937411688,0.9228347638518721,0.0002813150621487582,0.0018890134889714633,0.05964136617915396,0.001101674382103902
1960,20,KS,Kansas,103066,6441.625,213090.0625,211753.777874,0.03022958895607814,RO,Residential-Owned,residential_owned,68120,4257.5,0.6609357110977432,0.019979814872877987,4630.0,23867.0,1215.0,467.0,3306375.0,461.0,3795.0,68120.0,511.0,289.375,1491.6875,75.9375,29.1875,206648.4375,28.8125,237.1875,4257.5,31.9375,0.044922670909902394,0.23157006190208215,0.011788562668581297,0.004531077173849766,0.004472862049560476,0.03682106611297615,0.6609357110977432,0.004957988085304562,0.001357993876415518,0.007000267785833514,0.0003563634038541802,0.00013697260049374662,0.9697704110439218,0.0001352127812154544,0.0011130856935198468,0.019979814872877987,0.00014987794186788978
